gene	drug	regulatory approval	indication	interaction score
CTNNB1	CHEMBL:CHEMBL533293	Not Approved	""	0.0723246160271274
CTNNB1	7-HYDROXYSTAUROSPORINE	Not Approved	""	0.06119775202295396
CTNNB1	FLUORESCEIN SODIUM	Approved	""	1.591141552596803
CTNNB1	PRI-724	Not Approved	""	0.3977853881492007
CTNNB1	THALIDOMIDE	Approved	antineoplastic agent	0.04300382574585953
CTNNB1	OSIMERTINIB	Approved	""	0.1060761035064535
CTNNB1	MPI-0479605	Not Approved	""	0.5303805175322676
CTNNB1	NIROGACESTAT	Approved	""	0.05682648402131438
CTNNB1	CYCLOPHOSPHAMIDE ANHYDROUS	Approved	""	0.01940416527557077
CTNNB1	OSUGACESTAT	Not Approved	""	0.3977853881492007
CTNNB1	DITHIAZANINE IODIDE	Not Approved	""	0.06119775202295396
CTNNB1	TRAMETINIB DIMETHYL SULFOXIDE	Approved	antineoplastic agent	0.03182283105193606
CTNNB1	BAY1217389	Not Approved	""	0.5303805175322676
HSP90AA1	ONALESPIB	Not Approved	antineoplastic agent	0.3621218705909965
HSP90AA1	CALMIDAZOLIUM CHLORIDE	Not Approved	""	0.01810609352954982
HSP90AA1	POMIFERIN	Not Approved	""	0.04023576339899962
HSP90AA1	RETASPIMYCIN HYDROCHLORIDE	Not Approved	antineoplastic agent	0.1810609352954982
HSP90AA1	HSP90 INHIBITOR BIIB021	Not Approved	""	0.3621218705909965
HSP90AA1	HSP90 INHIBITOR XL888	Not Approved	antineoplastic agent	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL1567571	Not Approved	""	0.02414145803939977
HSP90AA1	TANESPIMYCIN	Not Approved	antineoplastic agent	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL592600	Not Approved	""	0.09053046764774914
HSP90AA1	TRICLOSAN	Approved	""	0.06035364509849941
HSP90AA1	KW-2478	Not Approved	""	0.3621218705909965
HSP90AA1	KETOCONAZOLE	Approved	""	0.01646008502686348
HSP90AA1	CYCLOHEXIMIDE	Not Approved	""	0.003811809164115753
HSP90AA1	FENTICLOR	Not Approved	""	0.01905904582057876
HSP90AA1	CHEMBL:CHEMBL1546228	Not Approved	""	0.05173169579871378
HSP90AA1	CHEMBL:CHEMBL600694	Not Approved	""	0.05173169579871378
HSP90AA1	DISULFIRAM	Approved	Alcohol Deterrents	0.008421438850953408
HSP90AA1	EFUNGUMAB	Not Approved	""	0.7242437411819931
HSP90AA1	CHEMBL:CHEMBL2095095	Not Approved	""	0.02011788169949981
HSP90AA1	HSP90 INHIBITOR DEBIO 0932	Not Approved	antineoplastic agent	0.3621218705909965
HSP90AA1	AUY922	Not Approved	""	0.4828291607879953
HSP90AA1	THIRAM	Not Approved	""	0.01574442915613028
HSP90AA1	CHEMBL:CHEMBL602363	Not Approved	""	0.09053046764774914
HSP90AA1	TRICLABENDAZOLE	Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL528694	Not Approved	""	0.02586584789935689
HSP90AA1	ZEARALANONE	Not Approved	""	0.1810609352954982
HSP90AA1	CHLOROXINE	Approved	""	0.03621218705909965
HSP90AA1	CHEMBL:CHEMBL591126	Not Approved	""	0.03292017005372696
HSP90AA1	CHEMBL:CHEMBL590927	Not Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL1287983	Not Approved	""	0.05173169579871378
HSP90AA1	CHEMBL:CHEMBL1306556	Not Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL1439833	Not Approved	""	0.09053046764774914
HSP90AA1	CHEMBL:CHEMBL582099	Not Approved	""	0.09053046764774914
HSP90AA1	SNX-5422	Not Approved	antineoplastic agent	0.3621218705909965
HSP90AA1	GERONTOXANTHONE I	Not Approved	""	0.09053046764774914
HSP90AA1	CHEMBL:CHEMBL599098	Not Approved	""	0.04526523382387457
HSP90AA1	SCLEROTIORIN	Not Approved	""	0.03621218705909965
HSP90AA1	ARGENTEOSIDE A	Not Approved	""	0.7242437411819931
HSP90AA1	SILIBININ	Not Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL505670	Not Approved	""	0.01034633915974275
HSP90AA1	RADANAMYCIN	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL1834096	Not Approved	""	0.7242437411819931
HSP90AA1	CHEMBL:CHEMBL523200	Not Approved	""	0.02130128650535273
HSP90AA1	CHEMBL:CHEMBL1688556	Not Approved	""	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL473721	Not Approved	""	0.04526523382387457
HSP90AA1	PROPICONAZOLE	Not Approved	""	0.09053046764774914
HSP90AA1	TETRACYCLINE	Approved	""	0.02011788169949981
HSP90AA1	MONOCILLIN I	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL582983	Not Approved	""	0.09053046764774914
HSP90AA1	ALVESPIMYCIN	Not Approved	antineoplastic agent	0.3621218705909965
HSP90AA1	DESACETYL SALANNIN	Not Approved	""	0.3621218705909965
HSP90AA1	CD24FC	Not Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL588804	Not Approved	""	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL548615	Not Approved	""	0.06035364509849941
HSP90AA1	RETASPIMYCIN	Not Approved	antineoplastic agent	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL591876	Not Approved	""	0.09053046764774914
HSP90AA1	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.002414145803939976
HSP90AA1	CETYLPYRIDINIUM BROMIDE	Not Approved	""	0.02785552850699973
HSP90AA1	HSP90 INHIBITOR LAM-003A	Not Approved	antineoplastic agent	0.1810609352954982
HSP90AA1	BROXYQUINOLINE	Not Approved	""	0.07242437411819931
HSP90AA1	CHEMBL:CHEMBL578944	Not Approved	""	0.03292017005372696
HSP90AA1	ZERANOL	Not Approved	""	0.05173169579871378
HSP90AA1	CHEMBL:CHEMBL533226	Not Approved	""	0.02785552850699973
HSP90AA1	GAMBOGIC ACID	Not Approved	""	0.08047152679799924
HSP90AA1	FLUCONAZOLE	Approved	""	0.03621218705909965
HSP90AA1	RHEIN	Not Approved	""	0.01646008502686348
HSP90AA1	CHEMBL:CHEMBL192264	Not Approved	""	0.3621218705909965
HSP90AA1	TANESPIMYCIN	Not Approved	antineoplastic agent	0.3319450480417468
HSP90AA1	CLIOQUINOL	Approved	""	0.02011788169949981
HSP90AA1	WORTMANNIN	Not Approved	""	0.01293292394967844
HSP90AA1	GEDUNIN	Not Approved	""	0.1207072901969988
HSP90AA1	TRIADIMENOL	Not Approved	""	0.1810609352954982
HSP90AA1	TYRPHOSTIN AG 555	Not Approved	""	0.01905904582057876
HSP90AA1	TERPYRIDINE	Not Approved	""	0.04526523382387457
HSP90AA1	NITROXOLINE	Not Approved	""	0.02785552850699973
HSP90AA1	LUMINESPIB	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL601768	Not Approved	""	0.1207072901969988
HSP90AA1	BIFONAZOLE	Approved	""	0.03292017005372696
HSP90AA1	MICONAZOLE NITRATE	Approved	""	0.02263261691193728
HSP90AA1	CHEMBL:CHEMBL565893	Not Approved	""	0.06035364509849941
HSP90AA1	TOXYLOXANTHONE C	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL585827	Not Approved	""	0.09053046764774914
HSP90AA1	CHEMBL:CHEMBL530499	Not Approved	""	0.1207072901969988
HSP90AA1	CHEMBL:CHEMBL591363	Not Approved	""	0.09053046764774914
HSP90AA1	DAUNORUBICIN HYDROCHLORIDE	Approved	""	0.01097339001790898
HSP90AA1	CHEMBL:CHEMBL578512	Not Approved	""	0.01248696105486195
HSP90AA1	HALOFANTRINE HYDROCHLORIDE	Approved	""	0.1207072901969988
HSP90AA1	HEXACHLOROPHENE	Approved	""	0.008832240746121867
HSP90AA1	N-OLEOYLETHANOLAMIDE	Not Approved	""	0.06035364509849941
HSP90AA1	ECONAZOLE NITRATE	Approved	""	0.02586584789935689
HSP90AA1	SNX 5422	Not Approved	""	0.1810609352954982
HSP90AA1	PYRITHIONE	Approved	""	0.03292017005372696
HSP90AA1	THIMEROSAL	Approved	""	0.01574442915613028
HSP90AA1	CHEMBL:CHEMBL1385558	Not Approved	""	0.1810609352954982
HSP90AA1	ZEARALENONE	Not Approved	""	0.02785552850699973
HSP90AA1	CHEMBL:CHEMBL463701	Not Approved	""	0.3621218705909965
HSP90AA1	METHYLBENZETHONIUM CHLORIDE	Not Approved	""	0.06035364509849941
HSP90AA1	NANAOMYCIN	Not Approved	""	0.02785552850699973
HSP90AA1	CHEMBL:CHEMBL1224755	Not Approved	""	0.03292017005372696
HSP90AA1	ALEXIDINE HYDROCHLORIDE	Not Approved	""	0.02130128650535273
HSP90AA1	CHEMBL:CHEMBL591137	Not Approved	""	0.04526523382387457
HSP90AA1	CHEMBL:CHEMBL1466186	Not Approved	""	0.04526523382387457
HSP90AA1	HERBIMYCIN	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL590184	Not Approved	""	0.09053046764774914
HSP90AA1	DIACETYLRHEIN	Approved	antidiabetic	0.04023576339899962
HSP90AA1	CALCIMYCIN	Not Approved	""	0.01905904582057876
HSP90AA1	NOVOBIOCIN	Not Approved	""	0.2172731223545979
HSP90AA1	CLOXYQUIN	Not Approved	""	0.03621218705909965
HSP90AA1	ALVESPIMYCIN HYDROCHLORIDE	Not Approved	""	0.3621218705909965
HSP90AA1	IODOQUINOL	Approved	""	0.04023576339899962
HSP90AA1	BUTOCONAZOLE	Approved	""	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL538798	Not Approved	""	0.03621218705909965
HSP90AA1	SERTACONAZOLE NITRATE	Approved	""	0.07242437411819931
HSP90AA1	CHEMBL:CHEMBL591361	Not Approved	""	0.09053046764774914
HSP90AA1	MASOPROCOL	Approved	""	0.007872214578065142
HSP90AA1	DERRUBONE	Not Approved	""	0.1207072901969988
HSP90AA1	GELDANAMYCIN	Not Approved	""	0.258658478993569
HSP90AA1	CELASTROL	Not Approved	""	0.1448487482363986
HSP90AA1	SULCONAZOLE NITRATE	Approved	""	0.1207072901969988
HSP90AA1	THONZONIUM BROMIDE	Approved	""	0.04023576339899962
HSP90AA1	TERCONAZOLE	Approved	""	0.3621218705909965
HSP90AA1	LUMINESPIB	Not Approved	""	0.07242437411819931
HSP90AA1	CCT-018159	Not Approved	""	0.3621218705909965
HSP90AA1	ITRACONAZOLE	Not Approved	""	0.1810609352954982
HSP90AA1	CICLOPIROX OLAMINE	Approved	""	0.07242437411819931
HSP90AA1	BIIB021	Not Approved	""	0.1810609352954982
HSP90AA1	TOTAROL	Approved	""	0.3621218705909965
HSP90AA1	CUCURBITACIN D	Not Approved	""	0.3621218705909965
HSP90AA1	CHEMBL:CHEMBL1098875	Not Approved	""	0.06035364509849941
HSP90AA1	CHEMBL:CHEMBL599255	Not Approved	""	0.04023576339899962
HSP90AA1	CHEMBL:CHEMBL547285	Not Approved	""	0.09053046764774914
HSP90AA1	CHEMBL:CHEMBL534423	Not Approved	""	0.1810609352954982
HSP90AA1	CHEMBL:CHEMBL1256761	Not Approved	""	0.1207072901969988
HSP90AA1	RADICICOL	Not Approved	""	0.2414145803939976
HSP90AA1	KEPONE	Not Approved	""	0.0301768225492497
HSP90AA1	CHEMBL:CHEMBL428064	Not Approved	""	0.03621218705909965
HSP90AA1	ASPIRIN	Approved	NSAID,antithrombotic,anticoagulant	0.002568240216957422
HSP90AA1	1,10-PHENANTHROLINE	Not Approved	""	0.01724389859957126
HSP90AA1	GANETESPIB	Not Approved	antineoplastic agent	0.2263261691193728
HSP90AA1	AMLEXANOX	Approved	""	0.02785552850699973
HSP90AA1	CHEMBL:CHEMBL2022241	Not Approved	""	0.3621218705909965
HSP90AA1	DICHLOROPHEN	Not Approved	""	0.02011788169949981
HSP90AA1	CHEMBL:CHEMBL260342	Not Approved	""	0.04526523382387457
HSP90AA1	CLOTRIMAZOLE	Approved	""	0.009787077583540447
HSP90AA1	CHEMBL:CHEMBL548540	Not Approved	""	0.1207072901969988
FANCD2	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.7001022831425933
ABL1	ATROPINE	Approved	nerve agent antidote	0.02222076649838954
ABL1	CEP-11981	Not Approved	""	0.03597647909263069
ABL1	BRIMONIDINE	Approved	for treatment of glaucoma	0.03147941920605185
ABL1	BAFETINIB	Not Approved	""	0.3777530304726222
ABL1	JNJ-7706621	Not Approved	""	0.006868236917684042
ABL1	ASCIMINIB	Approved	""	1.322135606654178
ABL1	PONATINIB	Approved	antineoplastic agent	0.8008364246019593
ABL1	RADOTINIB	Not Approved	""	0.3777530304726222
ABL1	VAMOTINIB	Not Approved	""	0.3777530304726222
ABL1	IMATINIB	Approved	antineoplastic agent	0.1108075556053025
ABL1	XYLAZINE	Not Approved	""	0.1259176768242074
ABL1	CHEMBL:CHEMBL546797	Not Approved	""	0.01180478220226944
ABL1	NILOTINIB	Approved	antineoplastic agent	0.63745823892255
ABL1	COMPOUND 2C [PMID: 24900538]	Not Approved	""	0.03777530304726223
ABL1	BRL 44408	Not Approved	""	0.1259176768242074
ABL1	GNF-5	Not Approved	""	0.3777530304726222
ABL1	RX821002	Not Approved	""	0.09443825761815557
ABL1	PHENTOLAMINE	Approved	Antihypertensive Agents,for treatment of erectile dysfunction	0.02518353536484148
ABL1	1-AZAKENPAULLONE	Not Approved	""	0.02905792542097095
ABL1	DASATINIB ANHYDROUS	Approved	antineoplastic agent	0.1766118064547324
ABL1	TERGURIDE	Not Approved	for treatment of pulmonary arterial hypertension	0.02518353536484148
ABL1	PD-0166285	Not Approved	""	0.007264481355242738
ABL1	RAUWOLSCINE	Not Approved	""	0.04721912880907778
ABL1	BUSULFAN	Approved	""	0.03976347689185498
ABL1	REBASTINIB	Not Approved	""	0.1888765152363111
ABL1	REGORAFENIB	Approved	antineoplastic agent	0.0228941230589468
ABL1	ECF506	Not Approved	""	0.03777530304726223
ABL1	TRAMETINIB DIMETHYL SULFOXIDE	Approved	antineoplastic agent	0.007555060609452446
ABL1	ENTRECTINIB	Approved	""	0.006627246148642496
ABL1	PEXMETINIB	Not Approved	for treatment of myelodysplastic syndrome	0.04197255894140248
ABL1	MUSCARINIC TOXIN 3	Not Approved	""	0.0629588384121037
ABL1	COMPOUND 24 [PMID: 23441572]	Not Approved	""	0.1888765152363111
ABL1	TOLAZOLINE	Approved	Antihypertensive Agents	0.07555060609452446
ABL1	ACYCLOVIR	Approved	""	0.1259176768242074
ABL1	QUERCETIN	Approved	""	0.009563367860066386
ABL1	CLONIDINE HYDROCHLORIDE	Approved	antimucositic,for treatment of ADHD,for treatment of diabetic neuropathy	0.02905792542097095
ABL1	KW-2449	Not Approved	""	0.1416573864272333
ABL1	[3H]MK-912	Not Approved	""	0.1259176768242074
ABL1	BOSUTINIB	Approved	antineoplastic agent	0.6241137025199848
ABL1	CHLORPROMAZINE	Approved	""	0.01020954136412492
ABL1	CELECOXIB	Approved	NSAID	0.01127620986485439
ABL1	GENISTEIN	Approved	""	0.01302596656802145
ABL1	CENISERTIB	Not Approved	antineoplastic agent	0.00960389060523616
ABL1	HYDROXYUREA	Approved	Antineoplastic Agents	0.03597647909263069
ABL1	VINCRISTINE	Approved	antineoplastic agent	0.00932723532031166
ABL1	CABERGOLINE	Approved	Antiparkinson Agents	0.02360956440453889
ABL1	BLINATUMOMAB	Approved	antineoplastic agent	0.07555060609452446
ABL1	OXALIPLATIN	Approved	""	0.01842697709622548
ABL1	BO1	Not Approved	""	0.3777530304726222
ABL1	AT-9283	Not Approved	""	0.03147941920605185
ABL1	MELPHALAN	Approved	""	0.03597647909263069
ABL1	PAZOPANIB	Approved	antineoplastic agent	0.006512983284010729
ABL1	ENMD-2076	Not Approved	antineoplastic agent	0.0121855816281491
ABL1	BROMOCRIPTINE	Approved	antidiabetic	0.0121855816281491
ABL1	SARACATINIB	Not Approved	""	0.1162317016838838
ABL1	UMBRALISIB TOSYLATE	Approved	""	0.1259176768242074
ABL1	RUSERONTINIB	Not Approved	""	0.09443825761815557
ABL1	XL228	Not Approved	antineoplastic agent	0.1618941559168381
ABL1	AZACITIDINE	Approved	antineoplastic agent	0.01888765152363111
ABL1	CHEMBL:CHEMBL219557	Not Approved	""	0.1259176768242074
ABL1	AXITINIB	Approved	antineoplastic agent	0.05151177688263031
ABL1	PP2	Not Approved	""	0.01259176768242074
ABL1	KENPAULLONE	Not Approved	""	0.007869854801512963
ABL1	VANDETANIB	Approved	antineoplastic agent	0.01302596656802145
ABL1	DDR1/2 INHIBITOR 5N	Not Approved	""	0.02905792542097095
ABL1	CYC-116	Not Approved	""	0.003894361138893013
ABL1	INOTUZUMAB OZOGAMICIN	Approved	antineoplastic agent	0.1888765152363111
ABL1	ZAK INHIBITOR 6P	Not Approved	""	0.05396471863894604
ABL1	NVP-TAE684	Not Approved	""	0.003667505150219633
ABL1	LURASIDONE HYDROCHLORIDE	Approved	antipsychotic agent	0.04721912880907778
ABL1	PP-121	Not Approved	""	0.03147941920605185
ABL1	PIRIBEDIL	Not Approved	""	0.03147941920605185
ABL1	GUANFACINE HYDROCHLORIDE	Approved	for treatment of ADHD	0.03434118458842021
ABL1	RISVODETINIB	Not Approved	""	0.1259176768242074
ABL1	ILORASERTIB	Not Approved	""	0.003256491642005364
ABL1	AZM-475271	Not Approved	""	0.1888765152363111
ABL1	DEXMEDETOMIDINE HYDROCHLORIDE	Approved	Analgesics; Hypnotics and Sedatives	0.03434118458842021
ABL1	XYLOMETAZOLINE	Approved	""	0.03777530304726223
ABL1	IDAZOXAN	Not Approved	""	0.03147941920605185
ABL1	XL-228	Not Approved	""	0.03147941920605185
ABL1	APRACLONIDINE	Approved	Antiglaucomic Agents	0.1259176768242074
ABL1	GUANABENZ	Approved	Antihypertensive Agents	0.07555060609452446
ABL1	SORAFENIB	Approved	antineoplastic agent	0.003313623074321248
ABL1	ADAVOSERTIB	Not Approved	antineoplastic agent	0.01349117965973651
ABL1	ASCIMINIB HYDROCHLORIDE	Approved	""	0.1888765152363111
ABL1	BCR-ABL INHIBITOR GNF-2	Not Approved	""	0.2518353536484148
ABL1	SPIROXATRINE	Not Approved	""	0.03777530304726223
ABL1	COMPOUND 8H [PMID: 21561767]	Not Approved	""	0.05396471863894604
ABL1	LISURIDE	Not Approved	Antiparkinson Agents	0.01988173844592749
ABL1	NAPHAZOLINE	Approved	""	0.07555060609452446
ABL1	FLUMBATINIB	Not Approved	""	0.1259176768242074
ABL1	SIAIS178	Not Approved	""	0.3777530304726222
ABL1	MIRTAZAPINE	Approved	antidepressant	0.01888765152363111
ABL1	ALSTERPAULLONE	Not Approved	""	0.007264481355242738
ABL1	AST-487	Not Approved	""	0.00921348854811274
ABL1	CRIZOTINIB	Approved	antineoplastic agent	0.01452896271048547
ABL1	PERGOLIDE	Approved	Antiparkinson Agents	0.02222076649838954
ABL1	FORETINIB	Not Approved	antineoplastic agent	0.01988173844592749
ABL1	CEDIRANIB	Not Approved	antineoplastic agent	0.006868236917684042
ABL1	DOVITINIB	Not Approved	antineoplastic agent	0.003740129014580418
ABL1	NOREPINEPHRINE	Approved	Antihypotensive Agents; Vasoconstrictor Agents	0.01180478220226944
ABL1	NILOTINIB HYDROCHLORIDE MONOHYDRATE	Approved	""	0.1888765152363111
ABL1	PROGESTERONE	Approved	for reducing the risk of pre-term birth for women with short cervix a mid-pregnancy,for prevention of preterm delivery,for symptomatic treatment of menopausal symptoms,neuroprotectant for stroke victims	0.01280518747364821
ABL1	THERAPEUTIC GLUCOCORTICOID	Not Approved	""	0.02222076649838954
ABL1	MK-912	Not Approved	""	0.09443825761815557
ABL1	EPINEPHRINE	Approved	anestethic	0.009443825761815558
ABL1	APOMORPHINE	Approved	antiparkinson agent,for treatment of erectile dysfunction,for treatment of sexual dysfunction in women	0.01399085298046749
ABL1	OMACETAXINE	Approved	""	0.5666295457089334
ABL1	LOFEXIDINE	Approved	for treatment of opiate withdrawal	0.05396471863894604
ABL1	ERLOTINIB	Approved	antineoplastic agent	0.006402593736824106
ABL1	CHEMBL:CHEMBL379975	Not Approved	""	0.008585296147105053
ABL1	ETHYLISOPROPYLAMILORIDE	Not Approved	""	0.07555060609452446
ABL1	TOZASERTIB	Not Approved	antineoplastic agent	0.005174699047570169
ABL1	CABOZANTINIB S-MALATE	Approved	antineoplastic agent	0.0171705922942101
ABL1	ATIPAMEZOLE	Approved	""	0.1259176768242074
ABL1	5-(N,N-HEXAMETHYLENE)-AMILORIDE	Not Approved	""	0.05396471863894604
ABL1	TIZANIDINE HYDROCHLORIDE	Approved	muscle relaxant,for treatment of skeletal muscular spasticity	0.0629588384121037
ABL1	YOHIMBINE	Approved	Mydriatics; Anti-impotence Agents	0.02222076649838954
ABL1	ALISERTIB	Not Approved	antineoplastic agent	0.008394511788280495
ABL1	ARC-239	Not Approved	""	0.1259176768242074
ABL1	COMPOUND 33A [PMID: 35944901]	Not Approved	""	0.3777530304726222
ABL1	MOXONIDINE	Approved	""	0.05396471863894604
ABL1	OMACETAXINE MEPESUCCINATE	Approved	antineoplastic agent	0.1511012121890489
ABL1	CP-547632	Not Approved	""	0.008585296147105053
ABL1	AT9283	Not Approved	antineoplastic agent	0.03434118458842021
ABL1	AZD-0424	Not Approved	""	0.1888765152363111
ABL1	OXYMETAZOLINE HYDROCHLORIDE	Approved	analgesic	0.01888765152363111
ABL1	FLUMATINIB	Not Approved	""	0.3777530304726222
ABL1	MLN-8054	Not Approved	antineoplastic agent	0.01302596656802145
ABL1	WB 4101	Not Approved	""	0.05396471863894604
ABL1	PD173955	Not Approved	""	0.3777530304726222
ABL1	RISPERIDONE	Approved	antipsychotic agent,Antipsychotic Agents	0.005638104932427198
ABL1	OLVEREMBATINIB	Not Approved	""	0.1259176768242074
ABL1	MASITINIB	Approved	antineoplastic agent,DMARD,antiinflammatory agent	0.02222076649838954
ABL1	[3H]RAUWOLSCINE	Not Approved	""	0.09443825761815557
ABL1	PRAZOSIN	Approved	Antihypertensive Agents; antispasmodics	0.02518353536484148
ABL1	VODOBATINIB	Not Approved	""	0.2518353536484148
ABL1	VENETOCLAX	Approved	""	0.01798823954631534
ABL1	ADENOSINE TRIPHOSPHATE	Approved	""	0.06666229949516865
ATR	VE-821	Not Approved	""	1.750255707856483
ATR	BAY-8400	Not Approved	""	0.4375639269641208
ATR	BA2+	Not Approved	""	0.1750255707856483
ATR	BERZOSERTIB	Not Approved	""	0.9723642821424907
ATR	CISPLATIN	Approved	""	0.04828291607879954
ATR	TETRAMETHYLAMMONIUM	Not Approved	""	0.09723642821424908
ATR	ENZALUTAMIDE	Approved	antineoplastic agent	0.2692701089009974
ATR	TALAZOPARIB	Approved	""	0.1944728564284981
ATR	VELIPARIB	Not Approved	""	0.1458546423213736
ATR	ELIMUSERTIB	Not Approved	""	1.750255707856483
ATR	PARP/TANKYRASE INHIBITOR 2X-121	Not Approved	""	0.3500511415712967
ATR	GARTISERTIB	Not Approved	""	1.750255707856483
ATR	PJ34	Not Approved	""	1.166837138570988
ATR	CERALASERTIB	Not Approved	""	0.8751278539282416
ATR	ELIMUSERTIB	Not Approved	""	1.166837138570988
ATR	TEMOZOLOMIDE	Approved	""	0.08751278539282417
ATR	OLAPARIB	Approved	""	0.07955707762984016
ATR	DALFAMPRIDINE	Approved	MS-treatment	0.0364636605803434
ATR	CHARYBDOTOXIN	Not Approved	""	0.3500511415712967
ATR	AZ20	Not Approved	""	0.8751278539282416
ATR	RUCAPARIB	Approved	""	0.07955707762984016
ATR	CERALASERTIB	Not Approved	""	1.750255707856483
ATR	KETOCONAZOLE	Approved	""	0.07955707762984016
ATR	DACTOLISIB	Not Approved	""	0.03571950424196904
ATR	VERAPAMIL	Approved	antihypertensive agent	0.03889457128569962
ATR	NIRAPARIB	Approved	antineoplastic agent	0.1250182648468916
ATR	PIMOZIDE	Approved	Antidyskinetics; Antipsychotic Agents	0.05147810905460245
ATR	M4344	Not Approved	""	3.500511415712966
ATR	CAMONSERTIB	Not Approved	""	1.750255707856483
ATR	TUVUSERTIB	Not Approved	""	1.750255707856483
CASP3	PHATHALIMIDE	Not Approved	""	2.333674277141977
CASP3	CHEMBL:CHEMBL312032	Not Approved	""	0.1060761035064535
CASP3	PACLITAXEL	Approved	for treatment of peripheral arterial disease (PAD),DMARD,antiinflammatory agent,antineoplastic agent	0.02160809515872201
CASP3	CHEMBL:CHEMBL1504679	Not Approved	""	0.08975670296699916
CASP3	CHEMBL:CHEMBL375563	Not Approved	""	0.4667348554283956
CASP3	Z-DQMD-FMK	Not Approved	""	1.166837138570988
CASP3	KOBOPHENOL A	Not Approved	""	2.333674277141977
CASP3	SPERMINE	Not Approved	""	0.2592971419046642
CASP3	IDRONOXIL	Not Approved	antineoplastic agent	0.1666910197958555
CASP3	NAPHTHOQUINONE	Not Approved	""	0.4667348554283956
CASP3	CHEMBL:CHEMBL546865	Not Approved	""	0.1944728564284981
CASP3	CISPLATIN	Approved	""	0.01609430535959984
CASP3	PAC1	Not Approved	""	2.333674277141977
CASP3	IPRIFLAVONE	Not Approved	""	0.09723642821424906
CASP3	1,4-DICHLOROBENZENE	Not Approved	""	2.333674277141977
CASP3	Z-DEVD-FMK	Not Approved	""	1.166837138570988
CASP3	XANTHOANGELOL B	Not Approved	""	0.2333674277141978
CASP3	COMPOUND 4 [PMID: 12408711]	Not Approved	""	0.2917092846427472
CASP3	CHEMBL:CHEMBL412603	Not Approved	""	0.1458546423213736
CASP3	CHEMBL:CHEMBL576208	Not Approved	""	0.1060761035064535
CASP3	WITHAFERIN A	Not Approved	""	0.1944728564284981
CASP3	CHEMBL:CHEMBL428789	Not Approved	""	0.07778914257139925
CASP3	AZ10417808	Not Approved	""	1.166837138570988
CASP3	CHEMBL:CHEMBL376616	Not Approved	""	1.166837138570988
CASP3	TELEOCIDIN B	Not Approved	""	2.333674277141977
CASP3	CHEMBL:CHEMBL560532	Not Approved	""	2.333674277141977
CASP3	DOXORUBICIN HYDROCHLORIDE	Approved	antineoplastic agent	0.01555782851427985
CASP3	STAUROSPORINE	Not Approved	""	0.08334550989792776
CASP3	PAC-1	Not Approved	""	1.166837138570988
CASP3	CELECOXIB	Approved	NSAID	0.03483095936032802
CASP3	AC-DEVD-CHO	Not Approved	""	1.166837138570988
CASP3	CHEMBL:CHEMBL600313	Not Approved	""	0.1296485709523321
CASP3	EMRICASAN	Not Approved	""	0.08975670296699916
CASP3	CHEMBL:CHEMBL378903	Not Approved	""	0.3889457128569962
CASP3	CHEMBL:CHEMBL1210769	Not Approved	""	0.1458546423213736
CASP3	AICA RIBONUCLEOTIDE	Not Approved	""	1.166837138570988
CASP3	CHEMBL:CHEMBL299853	Not Approved	""	0.06482428547616605
CASP3	PETCM	Not Approved	""	1.166837138570988
CASP3	CHEMBL:CHEMBL484663	Not Approved	""	0.1458546423213736
CASP3	DIACETYLRHEIN	Approved	antidiabetic	0.1296485709523321
CASP3	FAS LIGAND	Not Approved	""	0.1944728564284981
CASP3	CHEMBL:CHEMBL1493528	Not Approved	""	0.1296485709523321
CASP3	CHEMBL:CHEMBL584668	Not Approved	""	0.1944728564284981
CASP3	M826	Not Approved	""	0.2333674277141978
CASP3	CHEMBL:CHEMBL546170	Not Approved	""	0.1666910197958555
TP53	TEBUFENPYRAD	Not Approved	""	0.05795548701511534
TP53	SIROLIMUS	Approved	for treatment of wet age-related macular degeneration,immunosuppressant	0.004067051720358971
TP53	EPRENETAPOPT	Not Approved	""	0.4636438961209227
TP53	CHEMBL:CHEMBL177809	Not Approved	""	0.02897774350755767
TP53	CLOFOCTOL	Not Approved	""	0.01931849567170511
TP53	ALEXIDINE DIHYDROCHLORIDE	Not Approved	""	0.02897774350755767
